book,genre,ngram_type,ngram,count
PrideAndPrejudice,romance,bigrams,mr bennet,92
PrideAndPrejudice,romance,bigrams,miss bennet,67
PrideAndPrejudice,romance,bigrams,said elizabeth,46
PrideAndPrejudice,romance,bigrams,sir william,44
PrideAndPrejudice,romance,bigrams,george allen,37
PrideAndPrejudice,romance,bigrams,copyright george,35
PrideAndPrejudice,romance,bigrams,dare say,30
PrideAndPrejudice,romance,bigrams,mrs collins,29
PrideAndPrejudice,romance,bigrams,elizabeth could,26
PrideAndPrejudice,romance,bigrams,cried elizabeth,23
PrideAndPrejudice,romance,bigrams,miss elizabeth,17
PrideAndPrejudice,romance,bigrams,jane elizabeth,15
PrideAndPrejudice,romance,bigrams,catherine de,15
PrideAndPrejudice,romance,bigrams,elizabeth felt,15
PrideAndPrejudice,romance,bigrams,said jane,14
PrideAndPrejudice,romance,bigrams,elizabeth soon,14
PrideAndPrejudice,romance,bigrams,illustration elizabeth,14
PrideAndPrejudice,romance,bigrams,allen chapter,13
PrideAndPrejudice,romance,bigrams,never saw,12
PrideAndPrejudice,romance,bigrams,kitty lydia,11
PrideAndPrejudice,romance,bigrams,much love,11
PrideAndPrejudice,romance,bigrams,room elizabeth,10
PrideAndPrejudice,romance,bigrams,elizabeth said,10
PrideAndPrejudice,romance,bigrams,bennet could,9
PrideAndPrejudice,romance,bigrams,miss eliza,9
PrideAndPrejudice,romance,bigrams,nothing say,9
PrideAndPrejudice,romance,bigrams,elizabeth would,9
PrideAndPrejudice,romance,bigrams,elizabeth must,9
PrideAndPrejudice,romance,bigrams,elizabeth though,9
PrideAndPrejudice,romance,bigrams,gave way,9
PrideAndPrejudice,romance,bigrams,nothing else,9
PrideAndPrejudice,romance,bigrams,elizabeth saw,9
PrideAndPrejudice,romance,bigrams,could see,9
PrideAndPrejudice,romance,bigrams,elizabeth bennet,8
PrideAndPrejudice,romance,bigrams,elizabeth much,8
PrideAndPrejudice,romance,bigrams,may well,8
PrideAndPrejudice,romance,bigrams,elizabeth never,8
PrideAndPrejudice,romance,bigrams,jane would,8
PrideAndPrejudice,romance,bigrams,could say,8
PrideAndPrejudice,romance,bigrams,could bear,8
PrideAndPrejudice,romance,bigrams,catherine daughter,8
PrideAndPrejudice,romance,bigrams,jane could,8
PrideAndPrejudice,romance,bigrams,mr jane,7
PrideAndPrejudice,romance,bigrams,say something,7
PrideAndPrejudice,romance,bigrams,mr elizabeth,7
PrideAndPrejudice,romance,bigrams,catherine lydia,7
PrideAndPrejudice,romance,bigrams,say nothing,7
PrideAndPrejudice,romance,bigrams,dear jane,7
PrideAndPrejudice,romance,bigrams,bennet would,6
PrideAndPrejudice,romance,bigrams,may ask,6
PrideAndPrejudice,romance,bigrams,see place,6
PrideAndPrejudice,romance,bigrams,see mr,6
PrideAndPrejudice,romance,bigrams,glad see,6
PrideAndPrejudice,romance,bigrams,said lydia,6
PrideAndPrejudice,romance,bigrams,never see,6
PrideAndPrejudice,romance,bigrams,st james,6
PrideAndPrejudice,romance,bigrams,saw mr,6
PrideAndPrejudice,romance,bigrams,anything else,6
PrideAndPrejudice,romance,bigrams,elizabeth found,6
PrideAndPrejudice,romance,bigrams,elizabeth made,6
PrideAndPrejudice,romance,bigrams,elizabeth mind,6
PrideAndPrejudice,romance,bigrams,thought elizabeth,6
PrideAndPrejudice,romance,bigrams,dear lydia,6
PrideAndPrejudice,romance,bigrams,collins mr,5
PrideAndPrejudice,romance,bigrams,give way,5
PrideAndPrejudice,romance,bigrams,may perhaps,5
PrideAndPrejudice,romance,bigrams,made elizabeth,5
PrideAndPrejudice,romance,bigrams,bennet said,5
PrideAndPrejudice,romance,bigrams,good lydia,5
PrideAndPrejudice,romance,bigrams,one elizabeth,5
PrideAndPrejudice,romance,bigrams,way elizabeth,5
PrideAndPrejudice,romance,bigrams,miss king,5
PrideAndPrejudice,romance,bigrams,jane never,5
PrideAndPrejudice,romance,bigrams,pleasure elizabeth,5
PrideAndPrejudice,romance,bigrams,bennet came,5
PrideAndPrejudice,romance,bigrams,see jane,5
PrideAndPrejudice,romance,bigrams,drew near,5
PrideAndPrejudice,romance,bigrams,may depend,5
PrideAndPrejudice,romance,bigrams,elizabeth mr,5
PrideAndPrejudice,romance,bigrams,cannot bear,5
PrideAndPrejudice,romance,bigrams,miss lydia,5
PrideAndPrejudice,romance,bigrams,shall hope,5
PrideAndPrejudice,romance,bigrams,elizabeth however,5
PrideAndPrejudice,romance,bigrams,collins returned,5
PrideAndPrejudice,romance,bigrams,dear charlotte,5
PrideAndPrejudice,romance,bigrams,cried jane,5
PrideAndPrejudice,romance,bigrams,ever saw,5
PrideAndPrejudice,romance,bigrams,elizabeth received,5
PrideAndPrejudice,romance,bigrams,mary kitty,5
PrideAndPrejudice,romance,bigrams,say would,4
PrideAndPrejudice,romance,bigrams,marry mr,4
PrideAndPrejudice,romance,bigrams,lydia bennet,4
PrideAndPrejudice,romance,bigrams,collins could,4
PrideAndPrejudice,romance,bigrams,fall love,4
PrideAndPrejudice,romance,bigrams,see dear,4
PrideAndPrejudice,romance,bigrams,come see,4
PrideAndPrejudice,romance,bigrams,jane look,4
PrideAndPrejudice,romance,bigrams,large fortune,4
PrideAndPrejudice,romance,bigrams,bennet quite,4
PrideAndPrejudice,romance,bigrams,saw anything,4
PrideAndPrejudice,romance,bigrams,said charlotte,4
PrideAndPrejudice,romance,bigrams,elizabeth still,4
PrideAndPrejudice,romance,bigrams,though jane,4
PrideAndPrejudice,romance,bigrams,elizabeth turned,4
PrideAndPrejudice,romance,bigrams,captain carter,4
PrideAndPrejudice,romance,bigrams,jane make,4
PrideAndPrejudice,romance,bigrams,day jane,4
PrideAndPrejudice,romance,bigrams,three miles,4
PrideAndPrejudice,romance,bigrams,perhaps may,4
PrideAndPrejudice,romance,bigrams,saw much,4
PrideAndPrejudice,romance,bigrams,eliza bennet,4
PrideAndPrejudice,romance,bigrams,well elizabeth,4
PrideAndPrejudice,romance,bigrams,sure jane,4
PrideAndPrejudice,romance,bigrams,elizabeth took,4
PrideAndPrejudice,romance,bigrams,elizabeth thought,4
PrideAndPrejudice,romance,bigrams,saw whole,4
PrideAndPrejudice,romance,bigrams,collins elizabeth,4
PrideAndPrejudice,romance,trigrams,copyright george allen,35
PrideAndPrejudice,romance,trigrams,lady catherine de,15
PrideAndPrejudice,romance,trigrams,said mrs bennet,14
PrideAndPrejudice,romance,trigrams,chapter illustration elizabeth,14
PrideAndPrejudice,romance,trigrams,george allen chapter,13
PrideAndPrejudice,romance,trigrams,allen chapter illustration,11
PrideAndPrejudice,romance,trigrams,said mr bennet,10
PrideAndPrejudice,romance,trigrams,lady catherine daughter,8
PrideAndPrejudice,romance,trigrams,dear mr bennet,6
PrideAndPrejudice,romance,trigrams,mr collins mr,5
PrideAndPrejudice,romance,trigrams,miss elizabeth bennet,5
PrideAndPrejudice,romance,trigrams,mr collins returned,5
PrideAndPrejudice,romance,trigrams,dare say would,4
PrideAndPrejudice,romance,trigrams,collins mr collins,4
PrideAndPrejudice,romance,trigrams,mr collins could,4
PrideAndPrejudice,romance,trigrams,mrs bennet quite,4
PrideAndPrejudice,romance,trigrams,miss bennet came,4
PrideAndPrejudice,romance,trigrams,may depend upon,4
PrideAndPrejudice,romance,trigrams,said elizabeth must,4
PrideAndPrejudice,romance,trigrams,elizabeth could help,4
PrideAndPrejudice,romance,trigrams,engaged mr collins,4
PrideAndPrejudice,romance,trigrams,mr collins elizabeth,4
PrideAndPrejudice,romance,trigrams,elizabeth made answer,4
PrideAndPrejudice,romance,trigrams,mr mrs collins,4
PrideAndPrejudice,romance,trigrams,mrs bennet could,4
PrideAndPrejudice,romance,trigrams,mrs bennet would,3
PrideAndPrejudice,romance,trigrams,wife mr collins,3
PrideAndPrejudice,romance,trigrams,dear give way,3
PrideAndPrejudice,romance,trigrams,let us hope,3
PrideAndPrejudice,romance,trigrams,mr mrs bennet,3
PrideAndPrejudice,romance,trigrams,hope mr like,3
PrideAndPrejudice,romance,trigrams,note miss bennet,3
PrideAndPrejudice,romance,trigrams,delighted see dear,3
PrideAndPrejudice,romance,trigrams,see dear friend,3
PrideAndPrejudice,romance,trigrams,much love eloquence,3
PrideAndPrejudice,romance,trigrams,lady catherine said,3
PrideAndPrejudice,romance,trigrams,catherine said given,3
PrideAndPrejudice,romance,trigrams,meeting accidentally town,3
PrideAndPrejudice,romance,trigrams,jane look round,3
PrideAndPrejudice,romance,trigrams,mr bennet wife,3
PrideAndPrejudice,romance,trigrams,sir william lady,3
PrideAndPrejudice,romance,trigrams,illustration mr bennet,3
PrideAndPrejudice,romance,trigrams,never life saw,3
PrideAndPrejudice,romance,trigrams,elizabeth could easily,3
PrideAndPrejudice,romance,trigrams,dear miss eliza,3
PrideAndPrejudice,romance,trigrams,cried mrs bennet,3
PrideAndPrejudice,romance,trigrams,away mrs bennet,3
PrideAndPrejudice,romance,trigrams,sir william mr,3
PrideAndPrejudice,romance,trigrams,day mrs bennet,3
PrideAndPrejudice,romance,trigrams,sir lewis de,3
PrideAndPrejudice,romance,trigrams,mr bennet could,3
PrideAndPrejudice,romance,trigrams,illustration mr collins,3
PrideAndPrejudice,romance,trigrams,mr collins return,3
PrideAndPrejudice,romance,trigrams,nothing lady catherine,3
PrideAndPrejudice,romance,trigrams,dear miss elizabeth,3
PrideAndPrejudice,romance,trigrams,said mr collins,3
PrideAndPrejudice,romance,trigrams,mr collins made,3
PrideAndPrejudice,romance,trigrams,mrs bennet great,3
PrideAndPrejudice,romance,trigrams,ladies copyright george,3
PrideAndPrejudice,romance,trigrams,said lady catherine,3
PrideAndPrejudice,romance,trigrams,said miss bennet,3
PrideAndPrejudice,romance,trigrams,press charles court,2
PrideAndPrejudice,romance,trigrams,charles court chancery,2
PrideAndPrejudice,romance,trigrams,court chancery lane,2
PrideAndPrejudice,romance,trigrams,book mr collins,2
PrideAndPrejudice,romance,trigrams,mrs bennet stirring,2
PrideAndPrejudice,romance,trigrams,bennet stirring fire,2
PrideAndPrejudice,romance,trigrams,know mrs bennet,2
PrideAndPrejudice,romance,trigrams,mr collins really,2
PrideAndPrejudice,romance,trigrams,give way gloomy,2
PrideAndPrejudice,romance,trigrams,way gloomy let,2
PrideAndPrejudice,romance,trigrams,us hope better,2
PrideAndPrejudice,romance,trigrams,hope better let,2
PrideAndPrejudice,romance,trigrams,us flatter may,2
PrideAndPrejudice,romance,trigrams,flatter may survivor,2
PrideAndPrejudice,romance,trigrams,cousin mr collins,2
PrideAndPrejudice,romance,trigrams,may ask whether,2
PrideAndPrejudice,romance,trigrams,came see place,2
PrideAndPrejudice,romance,trigrams,see place mr,2
PrideAndPrejudice,romance,trigrams,mrs bennet two,2
PrideAndPrejudice,romance,trigrams,ladies lady catherine,2
PrideAndPrejudice,romance,trigrams,mr bennet said,2
PrideAndPrejudice,romance,trigrams,mr bennet made,2
PrideAndPrejudice,romance,trigrams,bennet made answer,2
PrideAndPrejudice,romance,trigrams,man large fortune,2
PrideAndPrejudice,romance,trigrams,see place much,2
PrideAndPrejudice,romance,trigrams,dare say mr,2
PrideAndPrejudice,romance,trigrams,bennet copyright george,2
PrideAndPrejudice,romance,trigrams,mr bennet glad,2
PrideAndPrejudice,romance,trigrams,mr bennet visit,2
PrideAndPrejudice,romance,trigrams,mrs bennet credit,2
PrideAndPrejudice,romance,trigrams,mrs bennet whose,2
PrideAndPrejudice,romance,trigrams,eldest miss bennet,2
PrideAndPrejudice,romance,trigrams,dare say agreeable,2
PrideAndPrejudice,romance,trigrams,family mrs bennet,2
PrideAndPrejudice,romance,trigrams,continued mrs bennet,2
PrideAndPrejudice,romance,trigrams,miss bennet could,2
PrideAndPrejudice,romance,trigrams,illustration copyright george,2
PrideAndPrejudice,romance,trigrams,small market town,2
PrideAndPrejudice,romance,trigrams,presentation st james,2
PrideAndPrejudice,romance,trigrams,miss bennet beyond,2
PrideAndPrejudice,romance,trigrams,mrs bennet see,2
PrideAndPrejudice,romance,trigrams,till sir william,2
PrideAndPrejudice,romance,trigrams,mrs bennet pleasure,2
PrideAndPrejudice,romance,trigrams,jane make haste,2
PrideAndPrejudice,romance,trigrams,mr bennet illustration,2
PrideAndPrejudice,romance,trigrams,day said elizabeth,2
PrideAndPrejudice,romance,trigrams,miss eliza bennet,2
PrideAndPrejudice,romance,trigrams,eliza bennet said,2
PrideAndPrejudice,romance,trigrams,bennet said miss,2
PrideAndPrejudice,romance,trigrams,mrs bennet found,2
PrideAndPrejudice,romance,trigrams,think nothing say,2
PrideAndPrejudice,romance,trigrams,remember miss bennet,2
PrideAndPrejudice,romance,trigrams,ask said elizabeth,2
PrideAndPrejudice,romance,trigrams,day two jane,2
PrideAndPrejudice,romance,trigrams,elizabeth turned away,2
PrideAndPrejudice,romance,trigrams,indeed cried elizabeth,2
PrideAndPrejudice,romance,trigrams,elizabeth much attention,2
PrideAndPrejudice,romance,trigrams,miss bennet would,2
PrideAndPrejudice,romance,trigrams,mrs bennet coming,2
PrideAndPrejudice,romance,trigrams,really glad see,2
PrideAndPrejudice,romance,trigrams,cannot bear hear,2
PrideAndPrejudice,romance,trigrams,subject mrs bennet,2
PrideAndPrejudice,romance,trigrams,lady catherine far,2
PrideAndPrejudice,romance,trigrams,mr collins letter,2
PrideAndPrejudice,romance,trigrams,mrs bennet readily,2
PrideAndPrejudice,romance,trigrams,dinner mr collins,2
PrideAndPrejudice,romance,trigrams,mrs bennet assured,2
PrideAndPrejudice,romance,trigrams,dinner mr bennet,2
PrideAndPrejudice,romance,trigrams,lady catherine many,2
PrideAndPrejudice,romance,trigrams,possible mr bennet,2
PrideAndPrejudice,romance,trigrams,seeing miss bennet,2
PrideAndPrejudice,romance,trigrams,go mr collins,2
PrideAndPrejudice,romance,trigrams,mr collins jane,2
PrideAndPrejudice,romance,trigrams,elizabeth related jane,2
PrideAndPrejudice,romance,trigrams,taken mr collins,2
PrideAndPrejudice,romance,trigrams,lady catherine drawing,2
PrideAndPrejudice,romance,trigrams,room elizabeth felt,2
PrideAndPrejudice,romance,trigrams,well miss bennet,2
PrideAndPrejudice,romance,trigrams,going away hope,2
PrideAndPrejudice,romance,trigrams,elizabeth could could,2
PrideAndPrejudice,romance,trigrams,know mr collins,2
PrideAndPrejudice,romance,trigrams,mr collins first,2
PrideAndPrejudice,romance,trigrams,another mr collins,2
PrideAndPrejudice,romance,trigrams,mr collins said,2
PrideAndPrejudice,romance,trigrams,catherine daughter related,2
PrideAndPrejudice,romance,trigrams,elizabeth went away,2
PrideAndPrejudice,romance,trigrams,said elizabeth much,2
PrideAndPrejudice,romance,trigrams,civility mr collins,2
PrideAndPrejudice,romance,trigrams,however mrs bennet,2
PrideAndPrejudice,romance,trigrams,mr collins fortunate,2
PrideAndPrejudice,romance,trigrams,mrs bennet wait,2
PrideAndPrejudice,romance,trigrams,mr collins must,2
PrideAndPrejudice,romance,trigrams,mrs bennet kitty,2
PrideAndPrejudice,romance,trigrams,lady catherine know,2
PrideAndPrejudice,romance,trigrams,lady catherine would,2
PrideAndPrejudice,romance,trigrams,marry mr collins,2
PrideAndPrejudice,romance,trigrams,mr collins say,2
PrideAndPrejudice,romance,trigrams,collins made offer,2
PrideAndPrejudice,romance,trigrams,morning mr collins,2
PrideAndPrejudice,romance,trigrams,room mrs bennet,2
PrideAndPrejudice,romance,trigrams,voice mrs bennet,2
PrideAndPrejudice,romance,trigrams,mr collins dear,2
PrideAndPrejudice,romance,trigrams,time drew near,2
PrideAndPrejudice,romance,trigrams,jane shook head,2
PrideAndPrejudice,romance,trigrams,miss de way,2
PrideAndPrejudice,romance,trigrams,agreed mrs bennet,2
PrideAndPrejudice,romance,trigrams,think hope satisfied,2
PrideAndPrejudice,romance,trigrams,illustration elizabeth sitting,2
PrideAndPrejudice,romance,trigrams,soon mr bennet,2
PrideAndPrejudice,romance,trigrams,think nothing else,2
PrideAndPrejudice,romance,trigrams,mrs bennet many,2
PrideAndPrejudice,romance,trigrams,dare say shall,2
PrideAndPrejudice,romance,trigrams,expect lady catherine,2
PrideAndPrejudice,romance,trigrams,girl miss king,2
PrideAndPrejudice,romance,trigrams,well cried elizabeth,2
PrideAndPrejudice,romance,trigrams,mr collins charlotte,2
PrideAndPrejudice,romance,trigrams,mr collins would,2
PrideAndPrejudice,romance,trigrams,gave charlotte credit,2
PrideAndPrejudice,romance,trigrams,george allen oh,2
PrideAndPrejudice,romance,trigrams,even sir william,2
PrideAndPrejudice,romance,trigrams,mrs collins settled,2
PrideAndPrejudice,romance,trigrams,composedly lady catherine,2
PrideAndPrejudice,romance,trigrams,hear lady catherine,2
PrideAndPrejudice,romance,trigrams,mr collins think,2
PrideAndPrejudice,romance,trigrams,miss bennet little,2
PrideAndPrejudice,romance,trigrams,elizabeth could hardly,2
PrideAndPrejudice,romance,trigrams,mrs collins sat,2
PrideAndPrejudice,romance,trigrams,many sir william,2
PrideAndPrejudice,romance,trigrams,sister town three,2
PrideAndPrejudice,romance,trigrams,see whether would,2
PrideAndPrejudice,romance,trigrams,lady catherine well,2
PrideAndPrejudice,romance,trigrams,lady catherine believe,2
PrideAndPrejudice,romance,trigrams,aunt copyright george,2
PrideAndPrejudice,romance,trigrams,possible way would,2
PrideAndPrejudice,romance,trigrams,think anything else,2
PrideAndPrejudice,romance,trigrams,conceal sister town,2
PrideAndPrejudice,romance,trigrams,console lady catherine,2
PrideAndPrejudice,romance,trigrams,mrs collins glad,2
PrideAndPrejudice,romance,trigrams,soon mrs bennet,2
PrideAndPrejudice,romance,trigrams,lady catherine great,2
PrideAndPrejudice,romance,trigrams,side said jane,2
PrideAndPrejudice,romance,trigrams,elizabeth heartily sorry,2
PrideAndPrejudice,romance,trigrams,said elizabeth never,2
PrideAndPrejudice,romance,trigrams,mrs bennet one,2
PrideAndPrejudice,romance,trigrams,mr bennet saw,2
PrideAndPrejudice,romance,trigrams,elizabeth said little,2
PrideAndPrejudice,romance,trigrams,never saw anything,2
PrideAndPrejudice,romance,trigrams,ever felt way,2
PrideAndPrejudice,romance,trigrams,marriage mrs bennet,2
PrideAndPrejudice,romance,trigrams,cried elizabeth finished,2
PrideAndPrejudice,romance,trigrams,mr bennet return,2
PrideAndPrejudice,romance,trigrams,pursuit mrs bennet,2
PrideAndPrejudice,romance,trigrams,would marry lydia,2
PrideAndPrejudice,romance,trigrams,true said elizabeth,2
PrideAndPrejudice,romance,trigrams,said elizabeth though,2
PrideAndPrejudice,romance,trigrams,aloud mrs bennet,2
PrideAndPrejudice,romance,trigrams,bennet could hardly,2
PrideAndPrejudice,romance,trigrams,dear dear lydia,2
PrideAndPrejudice,romance,trigrams,dear lydia cried,2
PrideAndPrejudice,romance,trigrams,marry daughter would,2
PrideAndPrejudice,romance,trigrams,miss lydia bennet,2
PrideAndPrejudice,romance,trigrams,mr bennet soon,2
PrideAndPrejudice,romance,trigrams,made mrs bennet,2
PrideAndPrejudice,romance,trigrams,wish could say,2
PrideAndPrejudice,romance,trigrams,went town last,2
PrideAndPrejudice,romance,trigrams,mrs bennet sat,2
PrideAndPrejudice,romance,trigrams,illustration george allen,1
PrideAndPrejudice,romance,trigrams,george allen publisher,1
PrideAndPrejudice,romance,trigrams,allen publisher cross,1
PrideAndPrejudice,romance,trigrams,illustration reading jane,1
PrideAndPrejudice,romance,trigrams,reading jane chap,1
PrideAndPrejudice,romance,trigrams,jane chap pride,1
PrideAndPrejudice,romance,trigrams,pride prejudice jane,1
PrideAndPrejudice,romance,trigrams,prejudice jane preface,1
PrideAndPrejudice,romance,trigrams,jane preface george,1
PrideAndPrejudice,romance,trigrams,preface george hugh,1
PrideAndPrejudice,romance,trigrams,george hugh illustration,1
PrideAndPrejudice,romance,trigrams,hugh illustration ruskin,1
PrideAndPrejudice,romance,trigrams,cross road george,1
PrideAndPrejudice,romance,trigrams,road george allen,1
PrideAndPrejudice,romance,trigrams,george allen press,1
PrideAndPrejudice,romance,trigrams,allen press charles,1
PrideAndPrejudice,romance,trigrams,chancery lane illustration,1
PrideAndPrejudice,romance,trigrams,lane illustration carr,1
PrideAndPrejudice,romance,trigrams,advice gratefully hugh,1
PrideAndPrejudice,romance,trigrams,gratefully hugh preface,1
PrideAndPrejudice,romance,trigrams,hugh preface illustration,1
PrideAndPrejudice,romance,trigrams,preface illustration walt,1
PrideAndPrejudice,romance,trigrams,illustration walt somewhere,1
PrideAndPrejudice,romance,trigrams,walt somewhere fine,1
