partition_id,book,genre,noun_ratio,verb_ratio,adj_ratio,adv_ratio,content_ratio,function_ratio,lexical_density,avg_morph_len,morph_len_var
CallOfCthulu_partition_k,CallOfCthulu,horror,0.30198019801980197,0.1782178217821782,0.06435643564356436,0.039603960396039604,0.5841584158415841,0.4381188118811881,0.5841584158415841,4.589108910891089,5.306416037643368
CallOfCthulu_partition_l,CallOfCthulu,horror,0.2599009900990099,0.16584158415841585,0.08415841584158416,0.054455445544554455,0.5643564356435643,0.4876237623762376,0.5643564356435643,4.752475247524752,8.003087932555632
CallOfCthulu_partition_m,CallOfCthulu,horror,0.30198019801980197,0.1806930693069307,0.06683168316831684,0.034653465346534656,0.5841584158415841,0.4282178217821782,0.5841584158415841,4.6683168316831685,5.617709048132536
CallOfCthulu_partition_n,CallOfCthulu,horror,0.24691358024691357,0.1580246913580247,0.1037037037037037,0.0691358024691358,0.5777777777777777,0.49135802469135803,0.5777777777777777,4.767901234567901,8.030080780368847
CallOfCthulu_partition_o,CallOfCthulu,horror,0.32425742574257427,0.12128712871287128,0.10891089108910891,0.04950495049504951,0.6039603960396039,0.4603960396039604,0.6039603960396039,4.816831683168317,8.362488971669444
CallOfCthulu_partition_p,CallOfCthulu,horror,0.24257425742574257,0.15594059405940594,0.10148514851485149,0.06683168316831684,0.5668316831683168,0.4975247524752475,0.5668316831683168,4.747524752475248,7.965959219684345
CallOfCthulu_partition_q,CallOfCthulu,horror,0.2469437652811736,0.18581907090464547,0.11491442542787286,0.05623471882640587,0.6039119804400978,0.45965770171149145,0.6039119804400978,4.985330073349633,6.762620979071144
CallOfCthulu_partition_r,CallOfCthulu,horror,0.235,0.2025,0.075,0.075,0.5875,0.4825,0.5875,4.415,3.8627749999999996
CallOfCthulu_partition_s,CallOfCthulu,horror,0.32908163265306123,0.17091836734693877,0.0663265306122449,0.03826530612244898,0.6045918367346939,0.45663265306122447,0.6045918367346939,4.466836734693878,6.085634891711786
CallOfCthulu_partition_t,CallOfCthulu,horror,0.26683291770573564,0.16458852867830423,0.0773067331670823,0.05236907730673317,0.5610972568578554,0.5037406483790524,0.5610972568578554,4.3915211970074814,4.931499182219016
CallOfCthulu_partition_u,CallOfCthulu,horror,0.23076923076923078,0.18362282878411912,0.0967741935483871,0.06947890818858561,0.5806451612903226,0.5086848635235732,0.5806451612903226,4.349875930521092,6.0835421682295925
CallOfCthulu_partition_v,CallOfCthulu,horror,0.26485148514851486,0.1905940594059406,0.08168316831683169,0.04950495049504951,0.5866336633663366,0.4876237623762376,0.5866336633663366,4.824257425742574,6.823074943632977
CallOfCthulu_partition_w,CallOfCthulu,horror,0.28292682926829266,0.15121951219512195,0.08780487804878048,0.03902439024390244,0.5609756097560976,0.47317073170731705,0.5609756097560976,4.675609756097561,6.038673408685307
CallOfCthulu_partition_x,CallOfCthulu,horror,0.275,0.175,0.065,0.05,0.565,0.4825,0.565,4.4525,4.74274375
CallOfCthulu_partition_y,CallOfCthulu,horror,0.24509803921568626,0.18137254901960784,0.10784313725490197,0.056372549019607844,0.5906862745098039,0.4730392156862745,0.5906862745098039,4.9411764705882355,6.869088811995386
CallOfCthulu_partition_z,CallOfCthulu,horror,0.2575,0.17,0.0825,0.085,0.595,0.47,0.595,4.4775,4.40449375
CallOfCthulu_partition_aa,CallOfCthulu,horror,0.2860635696821516,0.15403422982885084,0.09535452322738386,0.04645476772616137,0.5819070904645477,0.4621026894865526,0.5819070904645477,4.709046454767726,6.074270239895744
CallOfCthulu_partition_ab,CallOfCthulu,horror,0.2740740740740741,0.16296296296296298,0.08888888888888889,0.06419753086419754,0.5901234567901235,0.45925925925925926,0.5901234567901235,4.649382716049383,5.659783569577808
CallOfCthulu_partition_ac,CallOfCthulu,horror,0.286783042394015,0.15211970074812967,0.10723192019950124,0.04738154613466334,0.5935162094763092,0.48129675810473815,0.5935162094763092,4.867830423940149,7.206970105907302
CallOfCthulu_partition_ad,CallOfCthulu,horror,0.26054590570719605,0.1687344913151365,0.07692307692307693,0.06451612903225806,0.5707196029776674,0.47890818858560796,0.5707196029776674,4.66501240694789,6.5652026673398645
CallOfCthulu_partition_ae,CallOfCthulu,horror,0.2665036674816626,0.16136919315403422,0.10024449877750612,0.05378973105134474,0.5819070904645477,0.4621026894865526,0.5819070904645477,4.833740831295843,5.952797986621313
CallOfCthulu_partition_af,CallOfCthulu,horror,0.2616136919315403,0.1491442542787286,0.10268948655256724,0.06845965770171149,0.5819070904645477,0.4474327628361858,0.5819070904645477,4.643031784841075,6.3126714928772545
CallOfCthulu_partition_ag,CallOfCthulu,horror,0.28921568627450983,0.14705882352941177,0.0784313725490196,0.04411764705882353,0.5588235294117647,0.47794117647058826,0.5588235294117647,4.416666666666667,5.434232026143791
CallOfCthulu_partition_ah,CallOfCthulu,horror,0.2475,0.2,0.07,0.0725,0.59,0.4875,0.59,4.3475,3.63674375
CallOfCthulu_partition_ai,CallOfCthulu,horror,0.3012345679012346,0.18271604938271604,0.06172839506172839,0.04197530864197531,0.5876543209876544,0.43209876543209874,0.5876543209876544,4.560493827160494,5.085846669714982
CallOfCthulu_partition_aj,CallOfCthulu,horror,0.297029702970297,0.18564356435643564,0.06188118811881188,0.039603960396039604,0.5841584158415841,0.4381188118811881,0.5841584158415841,4.611386138613861,5.311850553867268
