partition_id,book,genre,noun_ratio,verb_ratio,adj_ratio,adv_ratio,content_ratio,function_ratio,lexical_density,avg_morph_len,morph_len_var
10378_part_145,10378,biography,0.2747524752475248,0.12376237623762376,0.0891089108910891,0.039603960396039604,0.5272277227722773,0.5396039603960396,0.5272277227722773,4.660891089108911,7.620153661405745
10378_part_146,10378,biography,0.18811881188118812,0.14356435643564355,0.07425742574257425,0.07673267326732673,0.48267326732673266,0.5643564356435643,0.48267326732673266,4.514851485148514,7.863640819527497
10378_part_147,10378,biography,0.2518703241895262,0.10224438902743142,0.10473815461346633,0.06234413965087282,0.5211970074812967,0.5112219451371571,0.5211970074812967,4.970074812967581,8.442994757495288
10378_part_148,10378,biography,0.228287841191067,0.18114143920595532,0.062034739454094295,0.04714640198511166,0.5186104218362283,0.5831265508684863,0.5186104218362283,4.317617866004963,6.484726831641104
10378_part_149,10378,biography,0.1890547263681592,0.1791044776119403,0.06467661691542288,0.08706467661691543,0.5199004975124378,0.572139303482587,0.5199004975124378,4.402985074626866,6.7430756664439
10378_part_150,10378,biography,0.2,0.17,0.08,0.0375,0.4875,0.5825,0.4875,4.46,7.0934
10378_part_151,10378,biography,0.24060150375939848,0.13032581453634084,0.10025062656641603,0.042606516290726815,0.5137844611528822,0.5488721804511278,0.5137844611528822,4.696741854636591,7.659914196518867
10378_part_152,10378,biography,0.21836228287841192,0.13647642679900746,0.09181141439205956,0.0794044665012407,0.5260545905707196,0.5384615384615384,0.5260545905707196,4.734491315136476,7.465485287145417
10378_part_153,10378,biography,0.20099255583126552,0.1588089330024814,0.10173697270471464,0.08188585607940446,0.543424317617866,0.5384615384615384,0.543424317617866,4.568238213399503,7.396708310500034
10378_part_154,10378,biography,0.2075,0.1575,0.08,0.0625,0.5075,0.5475,0.5075,4.71,8.2209
10378_part_155,10378,biography,0.21287128712871287,0.17326732673267325,0.08663366336633663,0.04455445544554455,0.5173267326732673,0.5495049504950495,0.5173267326732673,4.698019801980198,7.41870895010293
10378_part_156,10378,biography,0.2655086848635236,0.12158808933002481,0.06699751861042183,0.06699751861042183,0.5210918114143921,0.5235732009925558,0.5210918114143921,4.684863523573201,7.888282053334483
