book,genre,rank,ngram,count
AutobiographyOfBenjaminFranklin,autobiography,85,since,51
AutobiographyOfBenjaminFranklin,autobiography,86,met,50
AutobiographyOfBenjaminFranklin,autobiography,87,country,50
AutobiographyOfBenjaminFranklin,autobiography,88,books,50
AutobiographyOfBenjaminFranklin,autobiography,89,sometimes,49
AutobiographyOfBenjaminFranklin,autobiography,90,boston,49
AutobiographyOfBenjaminFranklin,autobiography,91,way,49
AutobiographyOfBenjaminFranklin,autobiography,92,three,49
AutobiographyOfBenjaminFranklin,autobiography,93,long,49
AutobiographyOfBenjaminFranklin,autobiography,94,occasion,48
AutobiographyOfBenjaminFranklin,autobiography,95,return,48
AutobiographyOfBenjaminFranklin,autobiography,96,set,47
AutobiographyOfBenjaminFranklin,autobiography,97,perhaps,47
AutobiographyOfBenjaminFranklin,autobiography,98,others,47
AutobiographyOfBenjaminFranklin,autobiography,99,pennsylvania,46
AutobiographyOfBenjaminFranklin,autobiography,100,small,46
