book,genre,rank,ngram,count
AutobiographyOfBenjaminFranklin,autobiography,19,certainly awkward ridiculous,3
AutobiographyOfBenjaminFranklin,autobiography,20,awkward ridiculous appearance,3
AutobiographyOfBenjaminFranklin,autobiography,21,took working press,3
AutobiographyOfBenjaminFranklin,autobiography,22,see still work,3
AutobiographyOfBenjaminFranklin,autobiography,23,still work go,3
AutobiographyOfBenjaminFranklin,autobiography,24,work go home,3
AutobiographyOfBenjaminFranklin,autobiography,25,go home club,3
AutobiographyOfBenjaminFranklin,autobiography,26,regularly took turn,3
AutobiographyOfBenjaminFranklin,autobiography,27,took turn duty,3
AutobiographyOfBenjaminFranklin,autobiography,28,turn duty common,3
AutobiographyOfBenjaminFranklin,autobiography,29,duty common soldier,3
AutobiographyOfBenjaminFranklin,autobiography,30,evening hearing great,3
AutobiographyOfBenjaminFranklin,autobiography,31,hearing great noise,3
AutobiographyOfBenjaminFranklin,autobiography,32,great noise among,3
AutobiographyOfBenjaminFranklin,autobiography,33,noise among commissioners,3
AutobiographyOfBenjaminFranklin,autobiography,34,among commissioners walk,3
AutobiographyOfBenjaminFranklin,autobiography,35,commissioners walk see,3
AutobiographyOfBenjaminFranklin,autobiography,36,walk see matter,3
AutobiographyOfBenjaminFranklin,autobiography,37,immediately set work,3
AutobiographyOfBenjaminFranklin,autobiography,38,set work cut,3
AutobiographyOfBenjaminFranklin,autobiography,39,work cut trees,3
AutobiographyOfBenjaminFranklin,autobiography,40,appeared wide far,3
AutobiographyOfBenjaminFranklin,autobiography,41,wide far opinions,3
AutobiographyOfBenjaminFranklin,autobiography,42,far opinions discourage,3
AutobiographyOfBenjaminFranklin,autobiography,43,opinions discourage hope,3
AutobiographyOfBenjaminFranklin,autobiography,44,discourage hope agreement,3
AutobiographyOfBenjaminFranklin,autobiography,45,find stream plentifully,3
AutobiographyOfBenjaminFranklin,autobiography,46,stream plentifully key,3
AutobiographyOfBenjaminFranklin,autobiography,47,plentifully key approach,3
AutobiographyOfBenjaminFranklin,autobiography,48,key approach knuckle,3
AutobiographyOfBenjaminFranklin,autobiography,49,one hundred pounds,3
AutobiographyOfBenjaminFranklin,autobiography,50,plan union colonies,3
AutobiographyOfBenjaminFranklin,autobiography,51,improving natural knowledge,3
AutobiographyOfBenjaminFranklin,autobiography,52,original manuscript autobiography,3
AutobiographyOfBenjaminFranklin,autobiography,53,reproduced copy new,3
AutobiographyOfBenjaminFranklin,autobiography,54,copy new york,3
AutobiographyOfBenjaminFranklin,autobiography,55,new york public,3
AutobiographyOfBenjaminFranklin,autobiography,56,york public library,3
AutobiographyOfBenjaminFranklin,autobiography,57,want modesty want,3
AutobiographyOfBenjaminFranklin,autobiography,58,modesty want sense,3
AutobiographyOfBenjaminFranklin,autobiography,59,printing house found,3
AutobiographyOfBenjaminFranklin,autobiography,60,five thousand pounds,3
